Date,FX_rate
,KRWUSD=X
2020-04-01,0.000821922265458852
2020-04-02,0.000809893652331084
2020-04-03,0.0008150956127792597
2020-04-06,0.0008091923664323986
2020-04-07,0.0008175946422852576
2020-04-08,0.0008228353108279407
2020-04-09,0.0008232146501541138
2020-04-10,0.0008267810917459428
2020-04-13,0.0008257365552708507
2020-04-14,0.0008237910806201398
2020-04-15,0.0008248239173553884
2020-04-16,0.0008179623982869089
2020-04-17,0.0008152350783348083
2020-04-20,0.0008228691876865923
2020-04-21,0.0008209506631828845
2020-04-22,0.0008124466985464096
2020-04-23,0.0008120969869196415
2020-04-24,0.0008113919757306576
2020-04-27,0.0008133387309499085
2020-04-28,0.0008190880180336535
2020-04-29,0.0008194034453481436
2020-04-30,0.0008259070455096662
2020-05-01,0.0008244295022450387
2020-05-04,0.000817140331491828
2020-05-05,0.0008180293953046203
2020-05-06,0.0008188331848941743
2020-05-07,0.0008139809360727668
2020-05-08,0.0008205936173908412
2020-05-11,0.0008205465273931623
2020-05-12,0.0008180628065019846
2020-05-13,0.0008158935816027224
2020-05-14,0.0008152949158102274
2020-05-15,0.0008160201250575483
2020-05-18,0.0008116290555335581
2020-05-19,0.0008168600033968687
2020-05-20,0.0008167799678631127
2020-05-21,0.0008152949158102274
2020-05-22,0.0008107735775411129
2020-05-25,0.0008067443268373609
2020-05-26,0.0008064386202022433
2020-05-27,0.0008124334854073822
2020-05-28,0.0008075587102212012
2020-05-29,0.0008077675011008978
2020-06-01,0.0008126976317726076
2020-06-02,0.0008176681585609913
2020-06-03,0.0008202503086067736
2020-06-04,0.0008224901976063848
2020-06-05,0.0008227879297919571
2020-06-08,0.000832563207950443
2020-06-09,0.0008363092201761901
2020-06-10,0.0008352125296369195
2020-06-11,0.0008405197877436876
2020-06-12,0.0008300408371724188
2020-06-15,0.0008315247832797468
2020-06-16,0.0008285690564662218
2020-06-17,0.0008256615255959332
2020-06-18,0.0008234858396463096
2020-06-19,0.0008255184511654079
2020-06-22,0.0008258388261310756
2020-06-23,0.0008278145687654614
2020-06-24,0.0008278488530777395
2020-06-25,0.0008297034073621035
2020-06-26,0.0008322790963575244
2020-06-29,0.0008315109298564494
2020-06-30,0.0008343832450918853
2020-07-01,0.0008344528614543378
2020-07-02,0.0008328475523740053
2020-07-03,0.0008346060640178621
2020-07-06,0.0008343763183802366
2020-07-07,0.0008396798511967063
2020-07-08,0.0008363302331417799
2020-07-09,0.0008389120921492577
2020-07-10,0.0008362812222912908
2020-07-13,0.0008336667669937015
2020-07-14,0.0008307165699079633
2020-07-15,0.0008305786177515984
2020-07-16,0.0008330070995725691
2020-07-17,0.0008304061484523118
2020-07-20,0.0008315800805576146
2020-07-21,0.0008333124569617212
2020-07-22,0.0008384056854993105
2020-07-23,0.0008352614240720868
2020-07-24,0.0008326810784637928
2020-07-27,0.0008329931879416108
2020-07-28,0.0008361762738786638
2020-07-29,0.0008337710751220584
2020-07-30,0.0008398209465667605
2020-07-31,0.0008406469132751226
2020-08-03,0.0008379490463994443
2020-08-04,0.0008390950970351696
2020-08-05,0.0008387502748519182
2020-08-06,0.0008437536307610571
2020-08-07,0.0008451870526187122
2020-08-10,0.0008416445343755186
2020-08-11,0.0008437465876340866
2020-08-12,0.0008438961231149733
2020-08-13,0.0008454872295260429
2020-08-14,0.0008445089915767312
2020-08-17,0.0008431418682448566
2020-08-18,0.0008452371112070978
2020-08-19,0.000844851485453546
2020-08-20,0.0008465895662084222
2020-08-21,0.0008443877450190485
2020-08-24,0.0008394896285608411
2020-08-25,0.0008415737538598478
2020-08-26,0.0008428434375673532
2020-08-27,0.0008447016007266939
2020-08-28,0.0008427582215517759
2020-08-31,0.0008477522060275078
2020-09-01,0.0008424315601587296
2020-09-02,0.0008439387893304229
2020-09-03,0.0008412905153818429
2020-09-04,0.000839785672724247
2020-09-07,0.0008428717846982181
2020-09-08,0.0008425948326475918
2020-09-09,0.0008408731664530933
2020-09-10,0.0008443236001767218
2020-09-11,0.0008422968094237149
2020-09-14,0.0008424812695011497
2020-09-15,0.0008468548185192049
2020-09-16,0.0008479966199956834
2020-09-17,0.0008531914209015667
2020-09-18,0.000855688180308789
2020-09-21,0.0008591139339841902
2020-09-22,0.0008592172525823116
2020-09-23,0.0008602150483056903
2020-09-24,0.0008548981277272105
2020-09-25,0.0008557980181649327
2020-09-28,0.0008521953132003546
2020-09-29,0.0008573314407840371
2020-09-30,0.0008562670554965734
2020-10-01,0.0008592689409852028
2020-10-02,0.000860600033774972
2020-10-05,0.0008581039728596807
2020-10-06,0.0008649845840409398
2020-10-07,0.0008591877412982285
2020-10-08,0.0008646778878755867
2020-10-09,0.0008692931151017547
2020-10-12,0.000875158584676683
2020-10-13,0.0008722958737052977
2020-10-14,0.0008711636182852089
2020-10-15,0.000872364325914532
2020-10-16,0.0008740265620872378
2020-10-19,0.0008762858924455941
2020-10-20,0.0008795074536465108
2020-10-21,0.0008802816737443209
2020-10-22,0.0008833687752485275
2020-10-23,0.0008817175403237343
2020-10-26,0.0008867135038599372
2020-10-27,0.0008836732595227659
2020-10-28,0.0008863441180437803
2020-10-29,0.000881694199051708
2020-10-30,0.0008853318286128342
2020-11-02,0.0008805840043351054
2020-11-03,0.0008832829771563411
2020-11-04,0.0008846974233165383
2020-11-05,0.0008851594175212085
2020-11-06,0.0008907654555514455
2020-11-09,0.0008919413085095584
2020-11-10,0.0008939027320593596
2020-11-11,0.0008959931437857449
2020-11-12,0.0008997256518341601
2020-11-13,0.0008969333721324801
2020-11-16,0.0009027225896716118
