Date,FX_rate
,BRLUSD=X
2020-04-01,0.19217835366725922
2020-04-02,0.19054152071475983
2020-04-03,0.19028408825397491
2020-04-06,0.18696831166744232
2020-04-07,0.18920402228832245
2020-04-08,0.19150850176811218
2020-04-09,0.1951790750026703
2020-04-10,0.19585569202899933
2020-04-13,0.19586719572544098
2020-04-14,0.1923631727695465
2020-04-15,0.19372335076332092
2020-04-16,0.19094902276992798
2020-04-17,0.19117169082164764
2020-04-20,0.1911059319972992
2020-04-21,0.18813258409500122
2020-04-22,0.18814675509929657
2020-04-23,0.18325422704219818
2020-04-24,0.18073050677776337
2020-04-27,0.17944945394992828
2020-04-28,0.17690974473953247
2020-04-29,0.18190418183803558
2020-04-30,0.18744845688343048
2020-05-01,0.18228216469287872
2020-05-04,0.18258169293403625
2020-05-05,0.18048587441444397
2020-05-06,0.17927250266075134
2020-05-07,0.17497201263904572
2020-05-08,0.1715642809867859
2020-05-11,0.18258169293403625
2020-05-12,0.1719069629907608
2020-05-13,0.16992931067943573
2020-05-14,0.1698831170797348
2020-05-15,0.17213481664657593
2020-05-18,0.17078836262226105
2020-05-19,0.17485575377941132
2020-05-20,0.17375591397285461
2020-05-21,0.17573149502277374
2020-05-22,0.18010228872299194
2020-05-25,0.18087434768676758
2020-05-26,0.18370871245861053
2020-05-27,0.18712575733661652
2020-05-28,0.18965615332126617
2020-05-29,0.18506179749965668
2020-06-01,0.18744845688343048
2020-06-02,0.18634119629859924
2020-06-03,0.19233359396457672
2020-06-04,0.1975659728050232
2020-06-05,0.19541937112808228
2020-06-08,0.20163322985172272
2020-06-09,0.20740003883838654
2020-06-10,0.2041483074426651
2020-06-11,0.20111821591854095
2020-06-12,0.2010050266981125
2020-06-15,0.19810611009597778
2020-06-16,0.19405391812324524
2020-06-17,0.1907086819410324
2020-06-18,0.19128139317035675
2020-06-19,0.18597039580345154
2020-06-22,0.18832391500473022
2020-06-23,0.19040727615356445
2020-06-24,0.1941370666027069
2020-06-25,0.1870347559452057
2020-06-26,0.18658457696437836
2020-06-29,0.18245179951190948
2020-06-30,0.18511319160461426
2020-07-01,0.18309317529201508
2020-07-02,0.1881042867898941
2020-07-03,0.18660545349121094
2020-07-06,0.18827427923679352
2020-07-07,0.18676577508449554
2020-07-08,0.1859496384859085
2020-07-09,0.18717478215694427
2020-07-10,0.18734310567378998
2020-07-13,0.1877264380455017
2020-07-14,0.18513375520706177
2020-07-15,0.18633078038692474
2020-07-16,0.18632562458515167
2020-07-17,0.18759262561798096
2020-07-20,0.18569067120552063
2020-07-21,0.18769824504852295
2020-07-22,0.193431094288826
2020-07-23,0.19538499414920807
2020-07-24,0.19191648066043854
2020-07-27,0.19123749434947968
2020-07-28,0.19449873268604279
2020-07-29,0.19408808648586273
2020-07-30,0.19346851110458374
2020-07-31,0.19402781128883362
2020-08-03,0.1915268450975418
2020-08-04,0.188015878200531
2020-08-05,0.1890287548303604
2020-08-06,0.18900375068187714
2020-08-07,0.18757152557373047
2020-08-10,0.18391819298267365
2020-08-11,0.1824650913476944
2020-08-12,0.1858597844839096
2020-08-13,0.1839926391839981
2020-08-14,0.18632382154464722
2020-08-17,0.18447460234165192
2020-08-18,0.1815442144870758
2020-08-19,0.18296921253204346
2020-08-20,0.17997264862060547
2020-08-21,0.179988831281662
2020-08-24,0.17798028886318207
2020-08-25,0.1782340556383133
2020-08-26,0.18157388269901276
2020-08-27,0.17834213376045227
2020-08-28,0.1795751303434372
2020-08-31,0.18552875518798828
2020-09-01,0.18211950361728668
2020-09-02,0.18527783453464508
2020-09-03,0.18731153011322021
2020-09-04,0.18903949856758118
2020-09-07,0.1886436492204666
2020-09-08,0.18873979151248932
2020-09-09,0.18654628098011017
2020-09-10,0.18837714195251465
2020-09-11,0.18795226514339447
2020-09-14,0.1881042867898941
2020-09-15,0.18981455266475677
2020-09-16,0.18959861993789673
2020-09-17,0.19098548591136932
2020-09-18,0.19091984629631042
2020-09-21,0.18553563952445984
2020-09-22,0.18475408852100372
2020-09-23,0.1828186959028244
2020-09-24,0.178814098238945
2020-09-25,0.18154092133045197
2020-09-28,0.17982053756713867
2020-09-29,0.17667220532894135
2020-09-30,0.17760412395000458
2020-10-01,0.17830397188663483
2020-10-02,0.17724210023880005
2020-10-05,0.1760067492723465
2020-10-06,0.17942368984222412
2020-10-07,0.17876935005187988
2020-10-08,0.17821182310581207
2020-10-09,0.17861609160900116
2020-10-12,0.18086454272270203
2020-10-13,0.18084163963794708
2020-10-14,0.17958156764507294
2020-10-15,0.1788748800754547
2020-10-16,0.17821499705314636
2020-10-19,0.17715418338775635
2020-10-20,0.17839303612709045
2020-10-21,0.17843760550022125
2020-10-22,0.17832304537296295
2020-10-23,0.17884927988052368
2020-10-26,0.17805634438991547
2020-10-27,0.17785048484802246
2020-10-28,0.1752786934375763
2020-10-29,0.174067422747612
2020-10-30,0.17307625710964203
2020-11-02,0.17417354881763458
2020-11-03,0.17418265342712402
2020-11-04,0.17376495897769928
2020-11-05,0.17658483982086182
2020-11-06,0.18104791641235352
2020-11-09,0.18647323548793793
2020-11-10,0.18571136891841888
2020-11-11,0.18470972776412964
2020-11-12,0.18552875518798828
2020-11-13,0.1832609474658966
2020-11-16,0.18325087428092957
2020-11-17,0.18467561900615692
2020-11-18,0.18771587312221527
2020-11-19,0.18650801479816437
2020-11-20,0.1885191798210144
2020-11-23,0.18593928217887878
2020-11-24,0.1838032603263855
2020-11-25,0.1861296147108078
2020-11-26,0.1878781020641327
2020-11-27,0.18743088841438293
2020-11-30,0.18717828392982483
