Date,FX_rate
,CNYUSD=X
2020-04-01,0.1412150114774704
2020-04-02,0.1408589631319046
2020-04-03,0.1411791294813156
2020-04-06,0.1410178691148758
2020-04-07,0.1410178691148758
2020-04-08,0.1419486701488495
2020-04-09,0.14154481887817383
2020-04-10,0.14200107753276825
2020-04-13,0.14214439690113068
2020-04-14,0.1418117880821228
2020-04-15,0.1418781876564026
2020-04-16,0.14151276648044586
2020-04-17,0.14126688241958618
2020-04-20,0.14139871299266815
2020-04-21,0.1413947194814682
2020-04-22,0.1414267122745514
2020-04-23,0.1411811262369156
2020-04-24,0.1415388137102127
2020-04-27,0.14122498035430908
2020-04-28,0.1411372870206833
2020-04-29,0.14128084480762482
2020-04-30,0.14133477210998535
2020-05-01,0.14161698520183563
2020-05-04,0.1416129767894745
2020-05-05,0.1416129767894745
2020-05-06,0.1416129767894745
2020-05-07,0.1407736986875534
2020-05-08,0.14116717875003815
2020-05-11,0.14138072729110718
2020-05-12,0.14088475704193115
2020-05-13,0.14120106399059296
2020-05-14,0.1410178691148758
2020-05-15,0.1409502923488617
2020-05-18,0.14082126319408417
2020-05-19,0.1406746655702591
2020-05-20,0.1408807933330536
2020-05-21,0.14099399745464325
2020-05-22,0.14056196808815002
2020-05-25,0.14026425778865814
2020-05-26,0.14014041423797607
2020-05-27,0.1401718556880951
2020-05-28,0.1395050287246704
2020-05-29,0.1399541050195694
2020-06-01,0.14012864232063293
2020-06-02,0.1403173953294754
2020-06-03,0.14084705710411072
2020-06-04,0.14055407047271729
2020-06-05,0.1406628042459488
2020-06-08,0.1412229984998703
2020-06-09,0.14143671095371246
2020-06-10,0.14131678640842438
2020-06-11,0.14164306223392487
2020-06-12,0.1415608525276184
2020-06-15,0.14119507372379303
2020-06-16,0.1410278081893921
2020-06-17,0.14112333953380585
2020-06-18,0.1411532312631607
2020-06-19,0.14107556641101837
2020-06-22,0.14141671359539032
2020-06-23,0.1414947509765625
2020-06-24,0.14169523119926453
2020-06-25,0.1412988156080246
2020-06-26,0.1412988156080246
2020-06-29,0.1412988156080246
2020-06-30,0.14125092327594757
2020-07-01,0.1415548324584961
2020-07-02,0.1414407193660736
2020-07-03,0.1415328085422516
2020-07-06,0.14153480529785156
2020-07-07,0.14250494539737701
2020-07-08,0.1425943672657013
2020-07-09,0.14278574287891388
2020-07-10,0.1429980993270874
2020-07-13,0.1430206000804901
2020-07-14,0.14293065667152405
2020-07-15,0.1429429054260254
2020-07-16,0.14310654997825623
2020-07-17,0.1430983692407608
2020-07-20,0.14303696155548096
2020-07-21,0.14321929216384888
2020-07-22,0.14327263832092285
2020-07-23,0.14288367331027985
2020-07-24,0.1427939087152481
2020-07-27,0.14252932369709015
2020-07-28,0.14299605786800385
2020-07-29,0.14286325871944427
2020-07-30,0.14285102486610413
2020-07-31,0.14270831644535065
2020-08-03,0.1433856189250946
2020-08-04,0.1432787925004959
2020-08-05,0.14341646432876587
2020-08-06,0.14420442283153534
2020-08-07,0.14383521676063538
2020-08-10,0.14353379607200623
2020-08-11,0.14366164803504944
2020-08-12,0.14398226141929626
2020-08-13,0.14417116343975067
2020-08-14,0.14401750266551971
2020-08-17,0.14389730989933014
2020-08-18,0.1442626714706421
2020-08-19,0.14449195563793182
2020-08-20,0.14452537894248962
2020-08-21,0.14461733400821686
2020-08-24,0.1445399969816208
2020-08-25,0.14453165233135223
2020-08-26,0.1446780115365982
2020-08-27,0.14524538815021515
2020-08-28,0.14515472948551178
2020-08-31,0.14567916095256805
2020-09-01,0.14603443443775177
2020-09-02,0.14646649360656738
2020-09-03,0.14625656604766846
2020-09-04,0.14607496559619904
2020-09-07,0.14616678655147552
2020-09-08,0.1464235931634903
2020-09-09,0.14608991146087646
2020-09-10,0.14637431502342224
2020-09-11,0.1463421732187271
2020-09-14,0.1463400423526764
2020-09-15,0.14686228334903717
2020-09-16,0.14748609066009521
2020-09-17,0.14806699752807617
2020-09-18,0.14783932268619537
2020-09-21,0.14775413274765015
2020-09-22,0.14697885513305664
2020-09-23,0.14752744138240814
2020-09-24,0.1468666046857834
2020-09-25,0.14646220207214355
2020-09-28,0.14656738936901093
2020-09-29,0.1468256264925003
2020-09-30,0.14672653377056122
2020-10-01,0.14728191494941711
2020-10-02,0.14728841185569763
2020-10-05,0.1472797393798828
2020-10-06,0.1472797393798828
2020-10-07,0.1472797393798828
2020-10-08,0.14728191494941711
2020-10-09,0.14729276299476624
2020-10-12,0.1493942141532898
2020-10-13,0.14827115833759308
2020-10-14,0.14824697375297546
2020-10-15,0.14895138144493103
2020-10-16,0.14872321486473083
2020-10-19,0.1493295133113861
2020-10-20,0.14968492090702057
2020-10-21,0.14980824291706085
2020-10-22,0.15037593245506287
2020-10-23,0.14962220191955566
2020-10-26,0.1495729684829712
2020-10-27,0.14900243282318115
2020-10-28,0.14915578067302704
2020-10-29,0.14863479137420654
2020-10-30,0.1489425003528595
2020-11-02,0.14949694275856018
2020-11-03,0.14948353171348572
2020-11-04,0.14977683126926422
2020-11-05,0.15033072233200073
2020-11-06,0.15139587223529816
2020-11-09,0.15127676725387573
2020-11-10,0.15087279677391052
2020-11-11,0.15117615461349487
2020-11-12,0.15081137418746948
2020-11-13,0.15127219259738922
2020-11-16,0.15139128267765045
2020-11-17,0.15188796818256378
2020-11-18,0.15255297720432281
2020-11-19,0.15245063602924347
2020-11-20,0.15192027390003204
2020-11-23,0.1523948758840561
2020-11-24,0.15187183022499084
2020-11-25,0.15174046158790588
2020-11-26,0.15203344821929932
2020-11-27,0.15210281312465668
