Price,Close
Ticker,OMG.L
Date,
2020-04-01,84.88240814208984
2020-04-02,86.38034057617188
2020-04-03,87.37895202636719
2020-04-06,87.37895202636719
2020-04-07,92.87134552001953
2020-04-08,93.37065124511719
2020-04-09,102.85750579833984
2020-04-14,103.85612487792969
2020-04-15,104.35543060302734
2020-04-16,104.35543060302734
2020-04-17,104.35543060302734
2020-04-20,106.85196685791016
2020-04-21,104.85474395751953
2020-04-22,104.85474395751953
2020-04-23,104.85474395751953
2020-04-24,104.85474395751953
2020-04-27,103.85612487792969
2020-04-28,103.85612487792969
2020-04-29,99.36235046386719
2020-04-30,99.36235046386719
2020-05-01,96.36649322509766
2020-05-04,91.3734130859375
2020-05-05,99.86166381835938
2020-05-06,99.36235046386719
2020-05-07,101.35958099365234
2020-05-11,106.3526611328125
2020-05-12,106.3526611328125
2020-05-13,106.3526611328125
2020-05-14,98.863037109375
2020-05-15,98.863037109375
2020-05-18,98.863037109375
2020-05-19,100.36096954345703
2020-05-20,97.86442565917969
2020-05-21,92.3720474243164
2020-05-22,92.87134552001953
2020-05-26,89.87549591064453
2020-05-27,85.88102722167969
2020-05-28,85.88102722167969
2020-05-29,88.3775634765625
2020-06-01,88.3775634765625
2020-06-02,88.3775634765625
2020-06-03,88.3775634765625
2020-06-04,87.37895202636719
2020-06-05,87.37895202636719
2020-06-08,87.37895202636719
2020-06-09,87.37895202636719
2020-06-10,87.37895202636719
2020-06-11,87.37895202636719
2020-06-12,84.88240814208984
2020-06-15,83.88379669189453
2020-06-16,82.3858642578125
2020-06-17,82.3858642578125
2020-06-18,82.3858642578125
2020-06-19,82.88516998291016
2020-06-22,82.3858642578125
2020-06-23,82.3858642578125
2020-06-24,82.3858642578125
2020-06-25,79.3900146484375
2020-06-26,78.89070892333984
2020-06-29,74.896240234375
2020-06-30,74.896240234375
2020-07-01,74.896240234375
2020-07-02,80.88795471191406
2020-07-03,79.88932037353516
2020-07-06,78.39140319824219
2020-07-07,78.39140319824219
2020-07-08,74.39693450927734
2020-07-09,74.896240234375
2020-07-10,74.896240234375
2020-07-13,75.39555358886719
2020-07-14,70.90177917480469
2020-07-15,73.3983154296875
2020-07-16,73.89762878417969
2020-07-17,73.89762878417969
2020-07-20,73.89762878417969
