Price,Close
Ticker,4323.T
Date,
2020-04-01,268.5134582519531
2020-04-02,270.6258850097656
2020-04-03,255.8388671875
2020-04-06,284.4740295410156
2020-04-07,294.0973205566406
2020-04-08,299.9651794433594
2020-04-09,289.63775634765625
2020-04-10,278.6061706542969
2020-04-13,267.1051330566406
2020-04-14,279.0755920410156
2020-04-15,280.7185974121094
2020-04-16,282.3616027832031
2020-04-17,280.7185974121094
2020-04-20,279.54498291015625
2020-04-21,265.462158203125
2020-04-22,263.1150207519531
2020-04-23,267.5745849609375
2020-04-24,268.5134582519531
2020-04-27,275.0854187011719
2020-04-28,279.7797546386719
2020-04-30,279.3103332519531
2020-05-01,269.6870422363281
2020-05-07,269.4522705078125
2020-05-08,277.9020080566406
2020-05-11,298.08746337890625
2020-05-12,288.6988830566406
2020-05-13,290.107177734375
2020-05-14,266.16632080078125
2020-05-15,278.6061706542969
2020-05-18,310.76202392578125
2020-05-19,307.7107849121094
2020-05-20,303.9553527832031
2020-05-21,306.302490234375
2020-05-22,297.8527526855469
2020-05-25,315.9257507324219
2020-05-26,311.4662170410156
2020-05-27,313.3439025878906
2020-05-28,317.3340759277344
2020-05-29,311.700927734375
2020-06-01,331.4169616699219
2020-06-02,346.9080810546875
2020-06-03,338.6930847167969
2020-06-04,335.64178466796875
2020-06-05,328.1309509277344
2020-06-08,348.0816650390625
2020-06-09,346.9080810546875
2020-06-10,350.8982238769531
2020-06-11,332.8252258300781
2020-06-12,349.2552490234375
2020-06-15,331.1822204589844
2020-06-16,349.0205383300781
2020-06-17,358.6438293457031
2020-06-18,397.8411865234375
2020-06-19,424.5986328125
2020-06-22,417.7919006347656
2020-06-23,453.468505859375
2020-06-24,448.3047790527344
2020-06-25,437.0384826660156
2020-06-26,408.63800048828125
2020-06-29,393.85101318359375
2020-06-30,393.6163024902344
2020-07-01,382.8194274902344
2020-07-02,360.5215148925781
2020-07-03,378.35986328125
2020-07-06,396.432861328125
2020-07-07,395.4940185546875
2020-07-08,399.01470947265625
2020-07-09,384.931884765625
2020-07-10,371.7878112792969
2020-07-13,390.56500244140625
2020-07-14,375.3085632324219
2020-07-15,376.2474365234375
2020-07-16,383.99298095703125
2020-07-17,374.60443115234375
2020-07-20,376.9515380859375
2020-07-21,391.2691650390625
2020-07-22,395.96343994140625
2020-07-27,415.44476318359375
2020-07-28,409.1074523925781
2020-07-29,416.14886474609375
2020-07-30,446.8965148925781
2020-07-31,423.425048828125
2020-08-03,448.3047790527344
2020-08-04,461.6835632324219
2020-08-05,453.468505859375
2020-08-06,364.7464294433594
2020-08-07,364.5116882324219
2020-08-11,351.1329650878906
2020-08-12,351.3676452636719
2020-08-13,353.01068115234375
2020-08-14,353.01068115234375
2020-08-17,353.94952392578125
2020-08-18,347.61224365234375
2020-08-19,359.1132507324219
2020-08-20,352.3065185546875
2020-08-21,352.5412292480469
2020-08-24,353.7148132324219
2020-08-25,368.0323791503906
2020-08-26,398.31060791015625
2020-08-27,404.8825988769531
2020-08-28,378.82928466796875
2020-08-31,395.7287292480469
2020-09-01,397.1369934082031
2020-09-02,387.27899169921875
2020-09-03,380.4722595214844
2020-09-04,411.6893005371094
2020-09-07,410.28106689453125
2020-09-08,399.24945068359375
2020-09-09,383.5235595703125
2020-09-10,379.5334167480469
2020-09-11,388.45257568359375
2020-09-14,437.5079040527344
2020-09-15,429.9970397949219
2020-09-16,438.44677734375
2020-09-17,445.7229309082031
2020-09-18,443.1410827636719
2020-09-23,442.20220947265625
2020-09-24,437.74261474609375
2020-09-25,439.3856506347656
2020-09-28,432.57891845703125
2020-09-29,440.324462890625
2020-09-30,436.3343811035156
2020-10-02,474.35809326171875
2020-10-05,488.4409484863281
2020-10-06,487.0326843261719
