Price,Close
Ticker,003032.SZ
Date,
2021-01-12,12.132326126098633
2021-01-13,13.347549438476562
2021-01-14,14.682304382324219
2021-01-15,16.14655113220215
2021-01-18,17.760208129882812
2021-01-19,19.53324317932129
2021-01-20,21.485570907592773
2021-01-21,23.637117385864258
2021-01-22,21.276391983032227
2021-01-25,20.140853881835938
2021-01-26,21.415843963623047
2021-01-27,20.150815963745117
2021-01-28,21.166824340820312
2021-01-29,22.24259376525879
2021-02-01,24.4638671875
2021-02-02,25.848426818847656
2021-02-03,28.438249588012695
2021-02-04,29.11558723449707
2021-02-05,27.770872116088867
2021-02-08,26.695098876953125
2021-02-09,26.95408058166504
2021-02-10,25.380266189575195
2021-02-18,25.350385665893555
2021-02-19,25.997840881347656
2021-02-22,26.456037521362305
2021-02-23,24.593358993530273
2021-02-24,22.72071647644043
2021-02-25,21.097097396850586
2021-02-26,21.226587295532227
2021-03-01,23.348251342773438
2021-03-02,24.902143478393555
2021-03-03,24.175003051757812
2021-03-04,23.208797454833984
2021-03-05,22.840246200561523
2021-03-08,22.142986297607422
2021-03-09,21.475608825683594
2021-03-10,22.3521671295166
2021-03-11,22.30236053466797
2021-03-12,21.485570907592773
2021-03-15,21.864084243774414
2021-03-16,21.844161987304688
2021-03-17,21.21662712097168
2021-03-18,22.21271324157715
2021-03-19,22.2027530670166
2021-03-22,23.079309463500977
2021-03-23,21.465648651123047
2021-03-24,20.270347595214844
2021-03-25,20.469562530517578
2021-03-26,20.499446868896484
2021-03-29,20.379913330078125
2021-03-30,20.768388748168945
2021-03-31,20.688701629638672
2021-04-01,21.027372360229492
2021-04-02,21.465648651123047
2021-04-06,21.96369171142578
2021-04-07,22.78048324584961
2021-04-08,23.298446655273438
2021-04-09,22.90997314453125
2021-04-12,23.61719512939453
2021-04-13,25.97791862487793
2021-04-14,25.290618896484375
2021-04-15,23.826374053955078
2021-04-16,23.05938720703125
2021-04-19,22.750600814819336
2021-04-20,22.222673416137695
2021-04-21,21.385961532592773
2021-04-22,22.62110710144043
2021-04-23,22.372087478637695
2021-04-26,21.017412185668945
2021-04-27,20.867998123168945
2021-04-28,20.8580379486084
2021-04-29,20.877958297729492
2021-04-30,19.931676864624023
2021-05-06,19.403751373291016
2021-05-07,18.95551300048828
2021-05-10,19.124849319458008
2021-05-11,19.363908767700195
2021-05-12,20.140853881835938
2021-05-13,20.250425338745117
2021-05-14,20.101011276245117
2021-05-17,20.001401901245117
2021-05-18,19.38382911682129
2021-05-19,19.403751373291016
2021-05-20,18.756296157836914
2021-05-21,18.736373901367188
2021-05-24,18.58696174621582
2021-05-25,18.66664695739746
2021-05-26,20.529327392578125
2021-05-27,19.822105407714844
2021-05-28,19.43363380432129
2021-05-31,19.64280891418457
2021-06-01,19.91896629333496
2021-06-02,19.72954750061035
2021-06-03,19.799331665039062
2021-06-04,19.330768585205078
2021-06-07,21.264841079711914
2021-06-08,23.388334274291992
2021-06-09,25.731157302856445
2021-06-10,28.303274154663086
2021-06-11,31.134597778320312
2021-06-15,31.59319496154785
2021-06-16,34.753509521484375
2021-06-17,38.23284912109375
2021-06-18,36.72746276855469
2021-06-21,36.78728103637695
2021-06-22,34.15534210205078
2021-06-23,37.57486343383789
2021-06-24,34.70366668701172
2021-06-25,31.942127227783203
2021-06-28,32.2412109375
2021-06-29,32.53032302856445
2021-06-30,31.35392951965332
2021-07-01,28.8914737701416
2021-07-02,30.0080509185791
2021-07-05,29.679059982299805
2021-07-06,30.267257690429688
2021-07-07,29.74884605407715
2021-07-08,30.127683639526367
2021-07-09,31.852399826049805
2021-07-12,32.281089782714844
2021-07-13,31.34395980834961
2021-07-14,30.68597412109375
2021-07-15,28.961257934570312
2021-07-16,28.482725143432617
2021-07-19,27.754955291748047
2021-07-20,27.934404373168945
2021-07-21,28.253427505493164
2021-07-22,27.81477165222168
2021-07-23,26.847736358642578
2021-07-26,25.44204330444336
2021-07-27,23.228822708129883
2021-07-28,22.25181770324707
2021-07-29,22.97958755493164
2021-07-30,24.116106033325195
2021-08-02,24.245708465576172
2021-08-03,24.43512725830078
2021-08-04,24.614578247070312
2021-08-05,24.484973907470703
2021-08-06,24.694334030151367
2021-08-09,27.166757583618164
2021-08-10,28.123823165893555
2021-08-11,26.618436813354492
2021-08-12,25.83085060119629
2021-08-13,25.372257232666016
2021-08-16,24.873783111572266
2021-08-17,23.5777530670166
2021-08-18,25.940515518188477
2021-08-19,28.532573699951172
2021-08-20,27.615385055541992
2021-08-23,27.864620208740234
2021-08-24,26.73807144165039
2021-08-25,29.409883499145508
2021-08-26,27.715076446533203
2021-08-27,27.02718734741211
2021-08-30,27.186697006225586
2021-08-31,25.561676025390625
