Price,Close
Ticker,PSON.L
Date,
2020-04-01,528.7532958984375
2020-04-02,524.358642578125
2020-04-03,477.2163391113281
2020-04-06,478.11517333984375
2020-04-07,497.8910217285156
2020-04-08,507.37939453125
2020-04-09,521.3622436523438
2020-04-14,538.1417846679688
2020-04-15,505.18206787109375
2020-04-16,478.5146789550781
2020-04-17,487.4038391113281
2020-04-20,492.5975036621094
2020-04-21,462.134765625
2020-04-22,449.4503173828125
2020-04-23,450.84857177734375
2020-04-24,432.3711853027344
2020-04-27,453.04583740234375
2020-04-28,473.9203796386719
2020-04-29,482.0104064941406
2020-04-30,459.2382507324219
2020-05-01,454.9435729980469
2020-05-04,449.4503173828125
2020-05-05,464.33209228515625
2020-05-06,431.0727844238281
2020-05-07,449.05078125
2020-05-11,454.34429931640625
2020-05-12,455.64276123046875
2020-05-13,429.4747009277344
2020-05-14,422.982666015625
2020-05-15,424.4808349609375
2020-05-18,438.7633972167969
2020-05-19,439.1628723144531
2020-05-20,441.7597351074219
2020-05-21,449.8497314453125
2020-05-22,454.7438049316406
2020-05-26,460.13720703125
2020-05-27,455.04345703125
2020-05-28,460.13720703125
2020-05-29,462.83392333984375
2020-06-01,499.289306640625
2020-06-02,505.18206787109375
2020-06-03,513.5718383789062
2020-06-04,511.1747741699219
2020-06-05,530.351318359375
2020-06-08,537.3427734375
2020-06-09,531.35009765625
2020-06-10,534.146728515625
2020-06-11,512.3731689453125
2020-06-12,572.3001098632812
2020-06-15,571.5010375976562
2020-06-16,580.090576171875
2020-06-17,582.6873779296875
2020-06-18,583.2865600585938
2020-06-19,585.2841796875
2020-06-22,574.0978393554688
2020-06-23,576.4949340820312
2020-06-24,557.3182983398438
2020-06-25,564.309814453125
2020-06-26,561.3135375976562
2020-06-29,581.6885375976562
2020-06-30,575.0966186523438
2020-07-01,570.1026611328125
2020-07-02,574.297607421875
2020-07-03,573.2988891601562
2020-07-06,571.9005737304688
2020-07-07,569.10400390625
2020-07-08,565.30859375
2020-07-09,548.529052734375
2020-07-10,558.1173095703125
2020-07-13,560.7141723632812
2020-07-14,552.524169921875
2020-07-15,551.5253295898438
2020-07-16,547.3306274414062
2020-07-17,553.9224243164062
2020-07-20,552.524169921875
2020-07-21,563.5108032226562
2020-07-22,563.3109741210938
2020-07-23,549.3280639648438
2020-07-24,543.934814453125
2020-07-27,511.5743103027344
2020-07-28,542.5363159179688
2020-07-29,538.9408569335938
2020-07-30,538.5413818359375
2020-07-31,530.351318359375
2020-08-03,541.1381225585938
2020-08-04,545.3330688476562
2020-08-05,560.314697265625
2020-08-06,604.2609252929688
2020-08-07,589.47900390625
2020-08-10,608.0562744140625
2020-08-11,622.0391845703125
2020-08-12,631.0282592773438
2020-08-13,624.6954345703125
2020-08-14,609.5125122070312
2020-08-17,607.5147705078125
2020-08-18,589.7348022460938
2020-08-19,593.1309814453125
2020-08-20,579.74609375
2020-08-21,577.5485229492188
2020-08-24,585.3397216796875
2020-08-25,568.55859375
2020-08-26,570.7562255859375
2020-08-27,570.356689453125
2020-08-28,558.7697143554688
2020-09-01,542.7877197265625
2020-09-02,538.392578125
2020-09-03,519.4140625
2020-09-04,520.4129028320312
2020-09-07,531.2008056640625
2020-09-08,536.79443359375
2020-09-09,545.984130859375
2020-09-10,535.1962890625
2020-09-11,523.6093139648438
2020-09-14,519.2142944335938
2020-09-15,513.2210083007812
2020-09-16,510.4242248535156
2020-09-17,504.0314636230469
2020-09-18,498.1380920410156
2020-09-21,483.4546813964844
2020-09-22,496.839599609375
2020-09-23,504.6307678222656
2020-09-24,535.9952392578125
2020-09-25,551.5776977539062
2020-09-28,556.77197265625
2020-09-29,550.5790405273438
2020-09-30,548.5811767578125
2020-10-01,547.382568359375
2020-10-02,557.7708740234375
2020-10-05,551.5776977539062
2020-10-06,559.7686157226562
2020-10-07,553.1759643554688
2020-10-08,544.18603515625
2020-10-09,568.55859375
2020-10-12,570.356689453125
2020-10-13,569.157958984375
2020-10-14,563.9636840820312
2020-10-15,539.3915405273438
2020-10-16,543.3869018554688
2020-10-19,534.9965209960938
2020-10-20,527.205322265625
2020-10-21,519.6138916015625
2020-10-22,520.4129028320312
2020-10-23,511.8227233886719
2020-10-26,527.0054321289062
2020-10-27,519.4140625
2020-10-28,503.4320983886719
2020-10-29,499.037109375
2020-10-30,509.4254150390625
2020-11-02,513.2210083007812
2020-11-03,531.6002807617188
2020-11-04,524.0089721679688
2020-11-05,540.9896850585938
2020-11-06,539.3915405273438
2020-11-09,581.9435424804688
2020-11-10,601.521484375
2020-11-11,595.72802734375
2020-11-12,598.3250122070312
2020-11-13,590.533935546875
2020-11-16,613.5079956054688
2020-11-17,620.1004638671875
2020-11-18,623.2969360351562
2020-11-19,638.280029296875
2020-11-20,634.2845458984375
2020-11-23,625.6943359375
2020-11-24,652.0643920898438
2020-11-25,652.2642822265625
2020-11-26,654.261962890625
2020-11-27,649.2676391601562
2020-11-30,646.2709350585938
2020-12-01,664.2506713867188
2020-12-02,672.841064453125
2020-12-03,675.8375854492188
2020-12-04,677.8353271484375
2020-12-07,669.2451171875
2020-12-08,677.8353271484375
