Price,Close
Ticker,215200.KQ
Date,
2020-04-01,32193.84375
2020-04-02,32599.650390625
2020-04-03,33095.6328125
2020-04-06,35800.99609375
2020-04-07,35981.359375
2020-04-08,35620.640625
2020-04-09,34989.38671875
2020-04-10,34448.3203125
2020-04-13,33321.08203125
2020-04-14,34222.8671875
2020-04-16,34538.5
2020-04-17,35395.19140625
2020-04-20,35395.19140625
2020-04-21,35530.4609375
2020-04-22,37243.859375
2020-04-23,38326.0078125
2020-04-24,37649.6640625
2020-04-27,39678.6875
2020-04-28,39182.70703125
2020-04-29,40580.4765625
2020-05-04,41256.81640625
2020-05-06,43601.47265625
2020-05-07,43421.11328125
2020-05-08,43330.93359375
2020-05-11,40580.4765625
2020-05-12,39408.15234375
2020-05-13,37424.21875
2020-05-14,36071.53515625
2020-05-15,34493.40625
2020-05-18,33501.4375
2020-05-19,34538.5
2020-05-20,35891.1796875
2020-05-21,35800.99609375
2020-05-22,34583.58203125
2020-05-25,33997.42578125
2020-05-26,34538.5
2020-05-27,35350.1015625
2020-05-28,34899.20703125
2020-05-29,35305.015625
2020-06-01,38326.0078125
2020-06-02,35620.640625
2020-06-03,35440.28125
2020-06-04,34583.58203125
2020-06-05,34358.140625
2020-06-08,34673.7578125
2020-06-09,34267.9609375
2020-06-10,34718.85546875
2020-06-11,34583.58203125
2020-06-12,33591.62109375
2020-06-15,31382.236328125
2020-06-16,32374.203125
2020-06-17,31427.326171875
2020-06-18,31562.59375
2020-06-19,31292.056640625
2020-06-22,31652.771484375
2020-06-23,32193.84375
2020-06-24,32870.1875
2020-06-25,32238.935546875
2020-06-26,33095.6328125
2020-06-29,32374.203125
2020-06-30,32193.84375
2020-07-01,32780.0078125
2020-07-02,32464.3828125
2020-07-03,33005.45703125
2020-07-06,32780.0078125
2020-07-07,31923.30859375
2020-07-08,32013.48828125
2020-07-09,31427.326171875
2020-07-10,31968.3984375
2020-07-13,32058.576171875
2020-07-14,31517.501953125
2020-07-15,31923.30859375
2020-07-16,31788.0390625
2020-07-17,31652.771484375
2020-07-20,31066.609375
2020-07-21,31833.1328125
2020-07-22,31111.701171875
2020-07-23,30841.1640625
2020-07-24,30615.712890625
2020-07-27,30029.552734375
2020-07-28,31246.96875
2020-07-29,30976.431640625
2020-07-30,30525.53515625
2020-07-31,30615.712890625
2020-08-03,30615.712890625
2020-08-04,30705.89453125
2020-08-05,30660.8046875
2020-08-06,30660.8046875
2020-08-07,30615.712890625
2020-08-10,30074.64453125
2020-08-11,30570.625
2020-08-12,30164.822265625
2020-08-13,29939.375
2020-08-14,30480.447265625
2020-08-18,29939.375
2020-08-19,29172.853515625
2020-08-20,27414.3671875
2020-08-21,28045.6171875
2020-08-24,28406.333984375
2020-08-25,29849.197265625
2020-08-26,29488.482421875
2020-08-27,30615.712890625
2020-08-28,30300.091796875
2020-08-31,29578.658203125
2020-09-01,28721.958984375
2020-09-02,29849.197265625
2020-09-03,29488.482421875
2020-09-04,28225.974609375
2020-09-07,28316.154296875
2020-09-08,28586.69140625
2020-09-09,27775.083984375
2020-09-10,28135.796875
2020-09-11,27910.349609375
2020-09-14,27955.4375
2020-09-15,27820.171875
2020-09-16,27820.171875
2020-09-17,27594.724609375
2020-09-18,27865.263671875
2020-09-21,27594.724609375
2020-09-22,27324.189453125
2020-09-23,27008.5625
2020-09-24,26602.7578125
2020-09-25,26422.3984375
2020-09-28,26467.490234375
2020-09-29,26377.30859375
2020-10-05,27459.45703125
2020-10-06,27549.63671875
2020-10-07,27775.083984375
2020-10-08,28631.78125
2020-10-12,30570.625
2020-10-13,30074.64453125
2020-10-14,30345.177734375
2020-10-15,30660.8046875
2020-10-16,31111.701171875
2020-10-19,31833.1328125
2020-10-20,32103.66796875
2020-10-21,32554.5625
2020-10-22,33456.34765625
2020-10-23,33230.90234375
2020-10-26,33185.8125
2020-10-27,32509.470703125
2020-10-28,32960.3671875
2020-10-29,32734.919921875
2020-10-30,31246.96875
2020-11-02,32284.0234375
2020-11-03,32689.830078125
2020-11-04,32329.115234375
2020-11-05,32915.27734375
2020-11-06,32780.0078125
2020-11-09,32554.5625
2020-11-10,33771.9765625
2020-11-11,35981.359375
2020-11-12,35259.92578125
2020-11-13,35214.8359375
2020-11-16,35575.55078125
2020-11-17,35034.4765625
2020-11-18,35485.375
2020-11-19,35936.265625
2020-11-20,36296.984375
2020-11-23,36026.4453125
2020-11-24,34944.296875
2020-11-25,34087.6015625
2020-11-26,34313.05078125
2020-11-27,34809.02734375
2020-11-30,34358.140625
2020-12-01,33952.33203125
2020-12-02,34673.7578125
2020-12-03,34177.78125
2020-12-04,34628.671875
2020-12-07,34177.78125
2020-12-08,33862.15625
2020-12-09,33726.88671875
2020-12-10,33366.16796875
2020-12-11,34313.05078125
2020-12-14,33952.33203125
2020-12-15,34267.9609375
2020-12-16,34267.9609375
2020-12-17,33817.0625
2020-12-18,33185.8125
2020-12-21,32825.1015625
2020-12-22,31562.59375
2020-12-23,32915.27734375
2020-12-24,33726.88671875
2020-12-28,34899.20703125
2020-12-29,35267.0546875
2020-12-30,35864.80078125
2021-01-04,37382.16015625
2021-01-05,37795.984375
2021-01-06,37887.9453125
2021-01-07,37704.01953125
2021-01-08,37887.9453125
2021-01-11,38623.6328125
2021-01-12,39819.12890625
2021-01-13,39819.12890625
2021-01-14,40049.03125
2021-01-15,39773.14453125
2021-01-18,39911.08984375
2021-01-19,40922.65625
2021-01-20,41750.3046875
2021-01-21,41198.54296875
2021-01-22,40968.63671875
2021-01-25,40186.97265625
2021-01-26,39635.203125
2021-01-27,38807.5546875
2021-01-28,37887.9453125
2021-01-29,38209.80859375
2021-02-01,38301.76953125
2021-02-02,40324.9140625
2021-02-03,40968.63671875
2021-02-04,40738.734375
2021-02-05,40738.734375
2021-02-08,41106.578125
2021-02-09,41842.265625
2021-02-10,45060.90625
2021-02-15,44279.23828125
2021-02-16,48187.58203125
2021-02-17,49658.95703125
2021-02-18,49566.99609375
2021-02-19,49934.83984375
2021-02-22,48555.421875
2021-02-23,48463.4609375
2021-02-24,47267.96875
2021-02-25,49291.11328125
2021-02-26,49015.23046875
2021-03-02,48739.34375
2021-03-03,49015.23046875
2021-03-04,51498.171875
2021-03-05,50394.64453125
2021-03-08,49475.03125
2021-03-09,50578.56640625
2021-03-10,49475.03125
2021-03-11,48463.4609375
2021-03-12,47911.6953125
2021-03-15,47819.734375
2021-03-16,51957.98046875
2021-03-17,53613.27734375
2021-03-18,53797.203125
2021-03-19,54165.046875
2021-03-22,54165.046875
2021-03-23,54440.9296875
2021-03-24,57015.8359375
2021-03-25,58579.17578125
2021-03-26,57383.6796875
2021-03-29,56831.91796875
2021-03-30,54992.6953125
2021-03-31,54348.97265625
2021-04-01,55268.58203125
2021-04-02,54716.8125
2021-04-05,54808.7734375
2021-04-06,55820.34765625
2021-04-07,54716.8125
2021-04-08,55636.421875
2021-04-09,55268.58203125
2021-04-12,55544.4609375
2021-04-13,55544.4609375
2021-04-14,55912.30859375
2021-04-15,54532.890625
2021-04-16,54165.046875
2021-04-19,54900.734375
2021-04-20,54808.7734375
2021-04-21,54440.9296875
2021-04-22,53521.31640625
2021-04-23,55912.30859375
2021-04-26,55176.62109375
2021-04-27,54900.734375
2021-04-28,52969.5546875
2021-04-29,52509.74609375
2021-04-30,53245.4375
2021-05-03,51774.05859375
2021-05-04,52141.90234375
2021-05-06,52601.70703125
2021-05-07,52417.78515625
2021-05-10,54532.890625
2021-05-11,56556.03515625
2021-05-12,57383.6796875
2021-05-13,60234.4765625
2021-05-14,60970.1640625
2021-05-17,61246.046875
2021-05-18,61521.9296875
2021-05-20,61797.8125
2021-05-21,59682.70703125
2021-05-24,59130.94140625
2021-05-25,61246.046875
2021-05-26,61154.0859375
2021-05-27,61797.8125
2021-05-28,60786.2421875
2021-05-31,59866.62890625
2021-06-01,60050.5546875
2021-06-02,60234.4765625
2021-06-03,60878.203125
