Price,Close
Ticker,RM.L
Date,
2020-04-01,139.9418487548828
2020-04-02,129.9459991455078
2020-04-03,131.94517517089844
2020-04-06,134.94390869140625
2020-04-07,143.940185546875
2020-04-08,157.93435668945312
2020-04-09,190.4208526611328
2020-04-14,190.92066955566406
2020-04-15,184.92315673828125
2020-04-16,187.92190551757812
2020-04-17,194.91900634765625
2020-04-20,194.91900634765625
2020-04-21,199.91693115234375
2020-04-22,200.91651916503906
2020-04-23,197.41795349121094
2020-04-24,204.9148406982422
2020-04-27,204.9148406982422
2020-04-28,214.91067504882812
2020-04-29,217.40965270996094
2020-04-30,214.41090393066406
2020-05-01,207.91360473632812
2020-05-04,209.91278076171875
2020-05-05,207.91360473632812
2020-05-06,213.91110229492188
2020-05-07,219.9086151123047
2020-05-11,215.9102783203125
2020-05-12,213.91110229492188
2020-05-13,209.91278076171875
2020-05-14,211.91192626953125
2020-05-15,204.9148406982422
2020-05-18,207.91360473632812
2020-05-19,204.9148406982422
2020-05-20,204.9148406982422
2020-05-21,201.4163055419922
2020-05-22,203.91525268554688
2020-05-26,204.9148406982422
2020-05-27,210.4125518798828
2020-05-28,210.912353515625
2020-05-29,213.91110229492188
2020-06-01,214.91067504882812
2020-06-02,226.90570068359375
2020-06-03,229.9044647216797
2020-06-04,244.89822387695312
2020-06-05,249.8961639404297
2020-06-08,239.9003143310547
2020-06-09,243.89865112304688
2020-06-10,249.8961639404297
2020-06-11,239.9003143310547
2020-06-12,234.90237426757812
2020-06-15,234.90237426757812
2020-06-16,267.888671875
2020-06-17,258.89239501953125
2020-06-18,254.89407348632812
2020-06-19,239.9003143310547
2020-06-22,241.89947509765625
2020-06-23,240.89990234375
2020-06-24,237.90113830566406
2020-06-25,240.89990234375
2020-06-26,240.89990234375
2020-06-29,247.89698791503906
2020-06-30,237.90113830566406
2020-07-01,234.90237426757812
2020-07-02,239.9003143310547
2020-07-03,237.90113830566406
2020-07-06,242.8990478515625
2020-07-07,257.892822265625
2020-07-08,257.892822265625
2020-07-09,255.89364624023438
2020-07-10,254.89407348632812
2020-07-13,259.8919982910156
2020-07-14,257.892822265625
2020-07-15,259.8919982910156
2020-07-16,259.8919982910156
2020-07-17,256.8932189941406
2020-07-20,242.8990478515625
2020-07-21,243.89865112304688
2020-07-22,239.9003143310547
2020-07-23,239.9003143310547
2020-07-24,229.9044647216797
2020-07-27,223.90695190429688
2020-07-28,219.9086151123047
2020-07-29,219.9086151123047
2020-07-30,231.90362548828125
2020-07-31,237.90113830566406
2020-08-03,224.40675354003906
2020-08-04,220.908203125
2020-08-05,225.9061279296875
2020-08-06,220.908203125
2020-08-07,239.9003143310547
2020-08-10,231.90362548828125
2020-08-11,231.40382385253906
2020-08-12,234.90237426757812
2020-08-13,239.9003143310547
2020-08-14,242.8990478515625
2020-08-17,236.90155029296875
2020-08-18,242.8990478515625
2020-08-19,220.908203125
2020-08-20,214.91067504882812
2020-08-21,201.91607666015625
2020-08-24,194.91900634765625
2020-08-25,188.17181396484375
2020-08-26,185.9227294921875
2020-08-27,184.42335510253906
2020-08-28,187.92190551757812
2020-09-01,191.4204559326172
2020-09-02,182.92398071289062
2020-09-03,195.9185791015625
2020-09-04,189.92108154296875
2020-09-07,189.92108154296875
2020-09-08,190.92066955566406
2020-09-09,190.92066955566406
2020-09-10,189.92108154296875
2020-09-11,189.92108154296875
2020-09-14,189.92108154296875
2020-09-15,192.66993713378906
2020-09-16,190.92066955566406
2020-09-17,190.92066955566406
2020-09-18,181.4246063232422
2020-09-21,191.9202423095703
2020-09-22,184.92315673828125
2020-09-23,183.92355346679688
2020-09-24,156.93478393554688
2020-09-25,177.92605590820312
2020-09-28,183.4237823486328
2020-09-29,183.4237823486328
2020-09-30,183.4237823486328
2020-10-01,175.67698669433594
2020-10-02,172.92813110351562
2020-10-05,172.92813110351562
2020-10-06,175.9268798828125
2020-10-07,181.92440795898438
2020-10-08,182.92398071289062
2020-10-09,179.92523193359375
2020-10-12,178.17596435546875
2020-10-13,172.92813110351562
2020-10-14,172.92813110351562
2020-10-15,176.92648315429688
2020-10-16,172.92813110351562
2020-10-19,179.92523193359375
2020-10-20,177.92605590820312
2020-10-21,181.92440795898438
2020-10-22,175.1772003173828
2020-10-23,179.92523193359375
2020-10-26,174.6774139404297
2020-10-27,173.92771911621094
2020-10-28,172.92813110351562
2020-10-29,172.4283447265625
2020-10-30,172.17845153808594
2020-11-02,166.18093872070312
2020-11-03,169.92938232421875
2020-11-04,172.4283447265625
2020-11-05,172.4283447265625
2020-11-06,168.4300079345703
2020-11-09,172.92813110351562
2020-11-10,167.93020629882812
2020-11-11,163.93186950683594
2020-11-12,166.18093872070312
2020-11-13,172.4283447265625
2020-11-16,180.92481994628906
2020-11-17,180.92481994628906
2020-11-18,190.92066955566406
2020-11-19,198.91734313964844
2020-11-20,191.67034912109375
2020-11-23,193.91940307617188
2020-11-24,198.91734313964844
2020-11-25,197.91775512695312
2020-11-26,189.92108154296875
2020-11-27,205.9144287109375
2020-11-30,205.9144287109375
2020-12-01,206.91400146484375
2020-12-02,205.9144287109375
2020-12-03,234.90237426757812
2020-12-04,241.89947509765625
2020-12-07,234.90237426757812
2020-12-08,238.90072631835938
2020-12-09,229.9044647216797
2020-12-10,226.90570068359375
2020-12-11,206.4142303466797
2020-12-14,205.9144287109375
2020-12-15,199.91693115234375
2020-12-16,202.91567993164062
2020-12-17,203.91525268554688
2020-12-18,219.9086151123047
2020-12-21,219.9086151123047
2020-12-22,210.912353515625
2020-12-23,214.41090393066406
2020-12-24,219.9086151123047
2020-12-29,219.9086151123047
2020-12-30,211.91192626953125
2020-12-31,219.40882873535156
2021-01-04,219.9086151123047
2021-01-05,219.9086151123047
2021-01-06,217.40965270996094
2021-01-07,226.90570068359375
2021-01-08,223.40716552734375
2021-01-11,226.90570068359375
2021-01-12,219.40882873535156
2021-01-13,221.4080047607422
2021-01-14,214.91067504882812
2021-01-15,214.91067504882812
2021-01-18,217.90945434570312
2021-01-19,217.90945434570312
2021-01-20,217.90945434570312
2021-01-21,229.9044647216797
2021-01-22,222.90736389160156
2021-01-25,222.90736389160156
2021-01-26,219.9086151123047
2021-01-27,229.9044647216797
2021-01-28,217.40965270996094
2021-01-29,218.90902709960938
2021-02-01,213.41131591796875
2021-02-02,209.91278076171875
2021-02-03,209.91278076171875
2021-02-04,207.41380310058594
2021-02-05,208.91317749023438
2021-02-08,210.912353515625
2021-02-09,206.91400146484375
2021-02-10,207.91360473632812
2021-02-11,207.41380310058594
2021-02-12,208.91317749023438
2021-02-15,215.9102783203125
2021-02-16,215.9102783203125
2021-02-17,215.9102783203125
2021-02-18,217.40965270996094
2021-02-19,208.91317749023438
2021-02-22,223.90695190429688
2021-02-23,217.90945434570312
2021-02-24,216.90985107421875
2021-02-25,211.91192626953125
2021-02-26,208.91317749023438
2021-03-01,215.9102783203125
2021-03-02,213.91110229492188
2021-03-03,214.41090393066406
2021-03-04,210.912353515625
2021-03-05,204.9148406982422
2021-03-08,216.4100799560547
2021-03-09,221.90777587890625
2021-03-10,220.908203125
2021-03-11,227.90530395507812
2021-03-12,229.9044647216797
2021-03-15,213.91110229492188
2021-03-16,222.40757751464844
2021-03-17,215.9102783203125
2021-03-18,212.94110107421875
2021-03-19,229.93638610839844
2021-03-22,219.93914794921875
2021-03-23,219.93914794921875
2021-03-24,217.43984985351562
2021-03-25,217.93971252441406
2021-03-26,217.93971252441406
2021-03-29,216.44012451171875
2021-03-30,221.9385986328125
2021-03-31,223.93804931640625
2021-04-01,229.93638610839844
2021-04-06,231.9358367919922
2021-04-07,214.94053649902344
2021-04-08,214.94053649902344
2021-04-09,229.93638610839844
2021-04-12,221.9385986328125
2021-04-13,223.93804931640625
2021-04-14,219.93914794921875
2021-04-15,231.9358367919922
2021-04-16,234.9350128173828
2021-04-19,225.9375
2021-04-20,229.93638610839844
2021-04-21,221.9385986328125
2021-04-22,231.43597412109375
2021-04-23,224.93777465820312
2021-04-26,219.93914794921875
2021-04-27,232.93556213378906
2021-04-28,232.93556213378906
2021-04-29,232.93556213378906
2021-04-30,227.4370880126953
2021-05-04,223.93804931640625
2021-05-05,225.43763732910156
2021-05-06,224.43792724609375
2021-05-07,224.93777465820312
2021-05-10,227.9369354248047
2021-05-11,229.93638610839844
2021-05-12,229.93638610839844
2021-05-13,217.93971252441406
2021-05-14,226.43736267089844
2021-05-17,209.94192504882812
2021-05-18,212.94110107421875
2021-05-19,212.4412384033203
2021-05-20,211.44149780273438
2021-05-21,211.44149780273438
2021-05-24,217.93971252441406
2021-05-25,207.44261169433594
2021-05-26,211.44149780273438
2021-05-27,215.9402618408203
2021-05-28,209.94192504882812
2021-06-01,219.93914794921875
2021-06-02,227.4370880126953
2021-06-03,224.93777465820312
2021-06-04,225.43763732910156
2021-06-07,232.93556213378906
2021-06-08,230.93612670898438
2021-06-09,219.93914794921875
2021-06-10,224.93777465820312
2021-06-11,219.93914794921875
2021-06-14,219.93914794921875
2021-06-15,226.43736267089844
2021-06-16,226.43736267089844
2021-06-17,226.43736267089844
2021-06-18,235.93472290039062
2021-06-21,236.93446350097656
