Date,COUR,DSY.PA,COGN3.SA,UDMY,STRA,215200.KQ,UTI,APEI,601928.SS,ACAD.ST,BFAM,QSG,600757.SS,300654.SZ,AFYA,000526.SZ,003032.SZ,CAP.PA,300359.SZ,LRN,PSON.L,601858.SS,300338.SZ,RM.L,LINC,NAVNETEDUL.NS,LOPE,4323.T,OMG.L,ATGE,LAUR,YDUQ3.SA
2021-03-22,,35.47520446777344,4.050000190734863,,75.77427673339844,54165.046875,5.739999771118164,37.06999969482422,5.300482273101807,73.11711883544922,163.4499969482422,,4.32209587097168,4.935434341430664,19.743221282958984,40.38999938964844,23.079309463500977,134.4481964111328,5.96999979019165,28.770000457763672,789.1099243164062,9.039573669433594,5.369999885559082,219.93914794921875,6.940000057220459,77.85100555419922,111.02999877929688,367.3282775878906,94.88565063476562,41.02000045776367,6.555267810821533,26.220733642578125
2021-03-23,,35.73042297363281,3.9600000381469727,,77.5447006225586,54440.9296875,5.550000190734863,35.66999816894531,5.300482273101807,72.24147033691406,159.0500030517578,,4.314017295837402,4.821845531463623,19.683992385864254,40.66999816894531,21.465648651123047,133.83811950683594,5.800000190734863,28.38999938964844,789.1099243164062,8.975203514099121,5.28000020980835,219.93914794921875,6.630000114440918,78.0843734741211,108.43000030517578,370.1448364257813,94.88565063476562,38.72999954223633,6.387779712677002,25.595075607299805
2021-03-24,,35.377044677734375,3.880000114440918,,78.96104431152344,57015.8359375,5.659999847412109,36.13999938964844,5.300482273101807,73.11711883544922,163.42999267578125,,4.289781093597412,4.907037258148193,18.914005279541016,44.7400016784668,20.270347595214844,133.32192993164062,5.800000190734863,28.229999542236328,785.1143798828125,9.030378341674805,5.210000038146973,217.4398498535156,6.769999980926514,77.05756378173828,108.56999969482422,357.2355651855469,94.88565063476562,38.540000915527344,6.341257095336914,25.32016372680664
2021-03-25,,35.41630935668945,3.990000009536743,,81.6343765258789,58579.17578125,5.75,36.72999954223633,5.3164472579956055,71.978759765625,165.7100067138672,,4.346332550048828,4.9524736404418945,19.417457580566406,44.599998474121094,20.469562530517575,133.22805786132812,5.929999828338623,30.899999618530273,772.4614868164062,9.2142972946167,5.139999866485596,217.9397125244141,6.659999847412109,76.8708724975586,110.66000366210938,356.29669189453125,94.88565063476562,40.060001373291016,6.322646141052246,26.287092208862305
2021-03-26,,35.82858657836914,3.809999942779541,,82.42222595214844,57383.6796875,5.760000228881836,37.220001220703125,5.29249906539917,73.37981414794922,167.5800018310547,,4.419039726257324,4.929755687713623,19.091693878173828,44.70000076293945,20.499446868896484,136.79457092285156,5.949999809265137,31.200000762939453,772.0618896484375,9.195905685424805,5.170000076293945,217.9397125244141,6.650000095367432,76.310791015625,114.41999816894533,363.57281494140625,94.88565063476562,40.91999816894531,6.494785785675049,25.68039321899414
2021-03-29,,35.8089485168457,3.7699999809265137,,79.6692123413086,56831.91796875,5.730000019073486,34.90999984741211,5.284516334533691,72.85441589355469,165.16000366210938,,4.410961627960205,4.878640651702881,19.091693878173828,40.2400016784668,20.379913330078125,137.54542541503906,5.829999923706055,29.049999237060547,767.4662475585938,9.0211820602417,5.079999923706055,216.44012451171875,6.449999809265137,,107.9800033569336,362.6340026855469,94.3862533569336,39.41999816894531,6.341257095336914,25.32016372680664
2021-03-30,,35.50464630126953,3.859999895095825,,80.56329345703125,54992.6953125,5.739999771118164,35.119998931884766,5.2525858879089355,73.11711883544922,169.08999633789062,,4.338253498077393,4.691218852996826,18.756059646606445,38.86000061035156,20.768388748168945,136.09066772460938,5.650000095367432,29.600000381469727,774.2598266601562,8.892438888549805,4.949999809265137,221.9385986328125,6.440000057220459,75.70402526855469,108.25,363.1120910644531,94.3862533569336,39.119998931884766,6.364519119262695,26.580961227416992
2021-03-31,45.0,35.8089485168457,3.9800000190734863,,81.35997772216797,54348.97265625,5.840000152587891,35.630001068115234,5.308465003967285,71.716064453125,171.4499969482422,,4.370567798614502,4.719615936279297,18.3513240814209,38.290000915527344,20.688701629638672,136.1845245361328,5.670000076293945,30.11000061035156,770.863037109375,8.92922306060791,5.0,223.93804931640625,6.409999847412109,74.77057647705078,107.0999984741211,363.35113525390625,93.88685607910156,39.540000915527344,6.322646141052246,25.32016372680664
2021-04-01,45.779998779296875,36.761104583740234,3.839999914169311,,82.22748565673828,55268.58203125,6.0,36.290000915527344,5.300482273101807,74.2554702758789,176.75999450683594,,4.378646373748779,4.674180507659912,19.2496395111084,38.630001068115234,21.027372360229492,138.90634155273438,5.769999980926514,31.75,770.2636108398438,8.9108304977417,5.130000114440918,229.93638610839844,6.480000019073486,78.0843734741211,110.27999877929688,362.6340026855469,93.88685607910156,40.099998474121094,6.494785785675049,25.253808975219727
2021-04-02,,,,,,54716.8125,,,5.212672710418701,,,,4.346332550048828,4.691218852996826,,38.68000030517578,21.465648651123047,,5.71999979019165,,,9.057966232299805,4.960000038146973,,,,,360.9606628417969,,,,
