Date,COUR,DSY.PA,COGN3.SA,UDMY,STRA,215200.KQ,UTI,APEI,601928.SS,ACAD.ST,BFAM,QSG,600757.SS,300654.SZ,AFYA,000526.SZ,003032.SZ,CAP.PA,300359.SZ,LRN,PSON.L,601858.SS,300338.SZ,RM.L,LINC,NAVNETEDUL.NS,LOPE,4323.T,OMG.L,ATGE,LAUR,YDUQ3.SA
2020-04-16,,29.60615362133649,0.9757495318487766,,126.89087677001952,28.251194293232096,5.679999828338623,22.90999984741211,0.7141758526321024,4.322924287559032,111.31999969482422,,0.5769098484075383,0.7573189354305537,19.33848571777344,5.8359867271780645,,79.97239298128079,0.8080379020016292,23.59000015258789,599.1469131406375,1.225038982876867,1.1844618392464805,235.29650093123564,2.3499999046325684,0.759224470461193,75.69999694824219,2.6239590861813156,130.66314757950295,25.709999084472656,4.29884147644043,5.063426232208029
2020-04-17,,29.16131914088419,0.9635053144484825,,128.71534729003906,28.85540163874946,5.820000171661377,24.829999923706055,0.7118531212215369,4.332512628562367,121.51000213623048,,0.5759074445975895,0.7657974638567562,18.380939483642575,5.961462545884611,,80.65494304946515,0.8080465378010611,24.229999542236328,608.66133417932,1.2152669423440436,1.1654517799615853,243.41142383446277,2.4000000953674316,0.796038923926863,80.08000183105469,2.6005707445460704,130.31722469709166,27.81999969482422,4.322103500366211,5.1582668257923086
2020-04-20,,29.173518426359806,0.972729223026704,,126.74390411376952,29.125612400469123,5.920000076293945,24.190000534057617,0.707103196648276,4.518822818868099,120.0,,0.5764448827229527,0.7622230546556704,18.420425415039062,6.26396287769654,,81.66293986496748,0.8045586850191807,23.719999313354492,615.1317058267159,1.2164010321937861,1.1368456470671187,243.4053359615209,2.430000066757202,0.8784767501956152,77.69999694824219,2.59631277084452,133.43151793422658,26.8799991607666,4.056915760040283,5.1564924963365115
2020-04-21,,27.93656535595096,,,126.56229400634766,29.168755469831193,5.679999828338623,24.670000076293945,0.7016690839767818,4.4019888390691895,112.38999938964844,,0.572028356111602,0.7622015272581351,18.420425415039062,6.33165536577917,,79.31533514623243,0.7889825239190316,24.15999984741211,575.0233294204809,1.2087166786082406,1.1113625140025718,248.75189643712656,2.440000057220459,0.853550725436659,75.31999969482422,2.4655393298857975,130.46827129407208,26.56999969482422,3.92897367477417,
2020-04-22,,29.219574443156944,0.9557855015499679,,126.29425048828124,30.258650590345137,6.03000020980835,25.0,0.7018278477120816,4.317260681377178,110.9499969482422,,0.5754587178970212,0.7623739874167512,18.79554748535156,6.235503765764975,,80.640058348622,0.8047180009346988,24.290000915527344,552.7614262440183,1.2255691426072985,1.1229281035524394,247.09939540449332,2.3499999046325684,0.9338364557203208,78.22000122070312,2.442560117981753,128.9567624646788,27.540000915527344,3.912689447402954,5.391748397975673
2020-04-23,,28.88234024544886,0.8979457299832556,,124.01154327392578,31.1244354651883,5.510000228881836,23.309999465942383,0.6941220690998406,4.333832161986208,109.33000183105467,,0.571164240443025,0.751873418830975,18.292095184326172,6.341855932051885,,80.45223243736473,0.8004969965345765,23.5,555.62225958176,1.2718186105978901,1.0899182649280093,243.29634442085998,2.4100000858306885,0.9108619059757321,78.13999938964844,2.4818396464477015,129.22216773554737,27.81999969482422,3.8754706382751465,4.92758406745011
2020-04-24,,28.605672930973014,0.8331676603756148,,123.6916275024414,30.548635309265244,5.420000076293945,22.90999984741211,0.6915448977681322,4.3294033196804635,107.6500015258789,,0.5660042775505686,0.7243386905132354,17.028528213500977,6.323954239766522,,77.75712586863847,0.7784634754061699,24.600000381469727,534.0751140675748,1.2214352994976707,1.0955103857213828,253.11565765749583,2.4200000762939453,0.895936118254007,77.54000091552734,2.4939252268480447,129.51905964878003,28.09000015258789,3.9173424243927,4.632711512112193
2020-04-27,,29.818645898597424,0.8254674710560362,,127.10708618164062,32.27221333700766,5.369999885559082,24.309999465942383,0.690011538470173,4.360556876856093,111.29000091552734,,0.5669466934456292,0.7166129753900914,18.21312141418457,6.254854509187677,,78.89472978124468,0.7682639012083992,25.040000915527344,560.2634509119962,1.1996248436354329,1.0747221193518606,253.40988993729843,2.5,0.8793517333219065,84.93000030517578,2.5590529915928055,128.43466624941354,30.190000534057617,4.182530879974365,4.725710160950085
2020-04-28,,29.03931203757565,0.8810105321771569,,129.8307647705078,32.094085843417766,5.590000152587891,24.780000686645508,0.6744510533387782,4.355426273770377,116.20999908447266,,0.5501239370915806,0.688646604776423,20.70076560974121,6.1324152287278935,,85.11141681876506,0.7310911225393184,22.010000228881836,588.7355977264451,1.1683351177235721,1.071232030022827,266.97641664857656,2.3299999237060547,0.8619565624182398,84.69000244140625,2.6078668183657734,129.01702561130148,31.36000061035156,4.47563362121582,4.779575332720353
2020-04-29,,28.837873936682172,1.0168444042309939,,145.42083740234375,33.25178230918032,6.539999961853027,25.739999771118164,0.6827108463527266,4.412247548247818,122.0999984741211,,0.553980988689517,0.6960812973205747,21.58921241760254,6.188100894785236,,88.33110311401288,0.7374859802539006,21.43000030517578,599.4110811013961,1.1529616165775562,1.0765600212657913,270.3629490504391,2.5,0.8704122311189699,88.26000213623047,,123.56350217730507,33.189998626708984,4.517505168914795,5.1990341862793885
2020-04-30,,28.38290003667771,1.0384644439836133,,137.74256896972656,,6.429999828338623,25.770000457763672,0.7067834426591159,4.454465529534332,116.4499969482422,,0.5706863044850932,0.7116580942825973,21.460880279541016,6.142409066504112,,86.26793525456742,0.7660344756191076,22.709999084472656,572.7376996781496,1.1750679618535282,1.0854510255429655,267.4019590208573,2.5,0.9054522225581814,86.0199966430664,2.6199261631882047,123.91947741401786,31.770000457763672,4.405847549438477,5.393034844637012
2020-05-01,,,,,129.89132690429688,,6.400000095367432,24.579999923706055,,,115.95999908447266,,,,19.99001121520996,,,,,22.969999313354492,572.3856751789499,,,261.5857791805829,2.3499999046325684,,84.37999725341797,2.513743993880529,121.24316852259835,31.6299991607666,4.284884452819824,
2020-05-04,,28.244522542809136,0.9530763988085053,,129.18228149414062,33.71260863449946,6.309999942779541,24.059999465942383,,4.345485674218765,115.06999969482422,,,,20.57243537902832,,,83.17027916491497,,22.68000030517578,559.7557979243284,,,261.43022164051945,2.380000114440918,0.8748092367284241,84.66999816894531,,113.79855742192012,31.56999969482422,4.356996536254883,4.938006871584831
2020-05-05,,28.815656372458758,0.8952099439806314,,136.01321411132812,,6.559999942779541,24.56999969482422,,4.831580058224798,121.1500015258789,,,,20.404619216918945,,,87.89452375473047,,23.049999237060547,577.886880837068,,,258.7599403981767,2.3299999237060547,0.867624325695387,87.33000183105469,,124.2833445674296,31.549999237060547,4.466329097747803,4.934363346710822
2020-05-06,,28.822010247375367,0.8927770666698931,,139.95611572265625,35.7023327211902,6.610000133514404,25.1299991607666,0.7146815863879539,5.033490306234397,120.6999969482422,,0.5806236579126391,0.7234908687447046,21.194347381591797,6.28195173681479,,89.59058431244101,0.7873681428463186,22.579999923706055,536.4357194009134,1.197812688151913,1.064929582755795,266.1953159506301,2.299999952316284,0.8694939642815257,86.23999786376953,,123.64852497866013,32.75,4.350018501281738,4.765235442367439
2020-05-07,,29.411831471748656,0.8241181862045578,,143.9681854248047,35.34395843399062,6.380000114440918,25.280000686645508,0.7136801856707393,5.061563026202122,112.61000061035156,,0.5717064060233241,0.707002746719894,20.424362182617188,6.87538746538047,,89.49944425981721,0.7714398714928379,22.100000381469727,553.4817270697095,1.184366598475421,1.0558027401566505,271.0504138330489,2.490000009536743,0.8856430985251789,88.0999984741211,2.537430335821671,124.93169656060763,34.2400016784668,4.09413480758667,4.441931233260731
2020-05-08,,29.718171038558463,0.8114990523398262,,147.48744201660156,35.557087542615854,7.239999771118164,26.6200008392334,0.7178372633692472,5.197338314026408,112.36000061035156,,0.5765993378612888,0.7248836000698656,21.125246047973633,6.932720234575979,,89.17794906036215,0.7806545281057634,22.969999313354492,,1.2207741479539744,1.0686355673707406,,2.5,0.8692956529081576,92.41000366210938,2.6128679042061673,,34.650001525878906,4.2383599281311035,4.397706787822585
2020-05-11,,29.226913188977267,0.8252692485793742,,145.42083740234375,33.29816912331646,6.570000171661377,26.68000030517578,0.7210885495325665,5.123030773371479,113.08999633789062,,0.5774715798970927,0.7235296678373966,21.332550048828125,6.743860799650744,,86.55024657923876,0.7733525486194988,23.549999237060547,564.1785681708279,1.208597065981109,1.0645969061648934,268.10494125136756,2.430000066757202,0.8738297620967126,95.04000091552734,2.787974766797818,132.0626057581103,33.66999816894531,3.9778242111206055,4.4672257600396374
2020-05-12,,29.198517422103805,0.7495143815917729,,141.97079467773438,32.238343705382555,6.269999980926514,33.41999816894531,0.7153221813441061,4.980859965579865,106.5,,0.5776379031946133,0.7148865921428179,20.72051048278809,6.596224281708598,,88.46954685596666,0.7678218990068896,23.40999984741211,561.9669084851047,1.1814896236403452,1.0157791036466501,263.8272152567224,2.549999952316284,0.8672873016878899,94.1999969482422,2.6839230799906293,131.17003334930632,31.770000457763672,3.842904090881348,4.0170114186601324
2020-05-13,,29.05582741073249,0.7052066555253801,,141.70272827148438,30.53417987462042,6.130000114440918,32.63999938964844,0.7180095703358088,4.871085487777662,100.33000183105467,,0.5811318274587547,0.7317882332745423,19.150924682617188,6.729642688246085,,85.2840476357851,0.7667217532301503,23.40999984741211,526.3170424777454,1.198148344569446,1.0166476338003032,257.24605828965286,2.799999952316284,0.8751235794113628,93.70999908447266,2.7077898290724294,130.3341452852619,31.729999542236328,3.568410634994507,3.830653123871087
2020-05-14,,28.317137820710514,0.7135090593322531,,140.87266540527344,29.40893921835951,6.199999809265137,31.059999465942383,0.71923785261653,4.810735670315579,100.93000030517578,,0.571600894868979,0.7161731384610235,19.535917282104492,6.527717290433316,,81.75818474402604,0.7473947332058657,22.709999084472656,517.7963744473236,1.1673465757444461,0.9744334540661725,259.41305859672866,2.799999952316284,0.8526979320845064,94.3000030517578,2.4890943412402557,121.0236879546137,31.8799991607666,3.8754706382751465,3.884366416249719
2020-05-15,,28.991294520760672,0.7246875846485067,,142.3599090576172,28.147313681784155,6.369999885559082,31.739999771118164,0.7199725195207378,4.8186939126115895,99.12999725341795,,0.5746167912222688,0.7097221366268371,19.654376983642575,6.531636568953559,,81.51186614059498,0.7498555794916655,23.729999542236328,519.3061581645451,1.1922074685653854,0.9781950369663406,250.69103221985637,2.799999952316284,0.873056216757274,95.88999938964844,2.5949440103199835,120.94817894540026,31.90999984741211,3.959214448928833,3.8852659623596533
2020-05-18,,29.939052595315385,0.7941659024811611,,146.5276336669922,27.19074007713958,6.71999979019165,33.790000915527344,0.7214703941443542,4.767092122627897,108.4800033569336,,0.5697083737347695,0.6889352508135003,19.80245018005371,6.483411086381349,,86.20487959151797,0.7280459414572246,23.3799991607666,530.2789480524698,1.1695285573618004,0.9519517714234379,251.27941005274988,2.7799999713897705,0.8322639140073822,96.31999969482422,2.8986831767397803,119.48350216125255,32.93000030517578,4.1732258796691895,4.280676515875369
2020-05-19,,29.49474440360973,0.8060850482688479,,144.20167541503906,28.213119227320377,6.619999885559082,31.200000762939453,0.7164101806536891,4.846923026178131,105.41000366210938,,0.5734931342758642,0.6961425569891233,19.2496395111084,6.461187432572501,,87.49720690357208,0.7174407809925398,23.0,535.7800779478275,1.1670424594990294,0.9720619176252399,249.99674663608312,2.690000057220459,0.8476495741462837,93.81999969482422,2.8655980273826733,122.44069677732479,31.920000076293945,4.056915760040283,4.317976740413029
2020-05-20,,30.26552796215401,0.7940645566831249,,145.38629150390625,29.315196591724998,6.900000095367432,32.5,0.7077497941459399,4.847456451000308,105.8000030517578,,0.5688532136847613,0.6855635843102448,17.433263778686523,6.596038700860163,,88.306138011867,0.7086304200232263,23.59000015258789,541.418679388651,1.1560488923393564,0.9932096198689067,251.14267693727191,2.990000009536743,0.8358199533194967,94.0,2.8193615718289404,119.9421855109485,32.65999984741211,4.154615879058838,4.274345506635995
2020-05-21,,29.957059463788937,0.8259379930889137,,146.3028106689453,29.188370096175206,6.920000076293945,32.77000045776367,0.7104780359170274,,106.02999877929688,,0.573698021409953,0.678171976249011,17.670183181762695,6.473034401628692,,85.7247618323454,0.7148395912982647,24.049999237060547,550.4769008302391,1.1277354280158032,0.9897778594423481,246.47124562063067,3.440000057220459,0.8185374327988643,95.0500030517578,2.846915549189351,113.03480881518134,32.720001220703125,4.2476654052734375,4.494529535478817
2020-05-22,,30.474245343834127,0.7744398758606506,,146.65733337402344,28.039454527662663,6.989999771118164,31.979999542236328,0.6986129924326859,4.7805114304241565,106.04000091552734,,0.5697529486726295,0.6651303009509489,16.771865844726562,6.238140293888477,,87.53661850965364,0.707026728974469,24.40999984741211,555.8535969197874,1.1039997159988955,1.0008011967015873,249.254691197184,3.650000095367432,0.8115748384646058,95.4000015258789,2.7673509552363416,113.520780048545,32.959999084472656,4.2150983810424805,4.367293971337743
2020-05-25,,30.998785748867018,0.8555356680083146,,,27.4272303760956,,,0.6939108967991101,4.717100415910888,,,0.5641812796639554,0.6564278069060234,,6.185653554453549,,89.73897769085943,0.7279715059491206,,,1.073835353476937,1.0281369988895501,,,,,2.932433819404269,,,,4.72036791616574
2020-05-26,,31.517707553535722,0.8836388964140197,,147.8419189453125,27.853180283853682,7.099999904632568,32.619998931884766,0.7018839900525218,4.727621460312149,108.9800033569336,,0.5713151339244856,0.6722445362157141,17.028528213500977,6.25166396469103,,92.98728914899128,0.7301315635257875,24.329999923706055,561.4304862667341,1.0931064842442304,1.0244264200607056,250.02420342998084,3.4800000190734863,0.8266398991804972,96.06999969482422,2.892329077923233,109.66042867546275,33.150001525878906,4.515178680419922,4.86399798298143
2020-05-27,,31.54157817286841,0.9917665495754732,,152.37283325195312,28.719606221923915,7.239999771118164,32.22999954223633,0.6998944553199493,4.7113041637203406,117.58000183105467,,0.5659906413773825,0.6778619323317514,17.818256378173828,6.168963133559259,,91.48525863642317,0.7232867539620429,24.219999313354492,561.2969739104155,1.0832398356957498,1.0050322159779057,259.5442848765888,3.900000095367432,0.8581182237934446,97.20999908447266,2.9150712468563307,105.93441121061187,33.70000076293945,4.740821838378906,5.339403247480191
2020-05-28,,32.36689988713987,0.9919016854876257,,147.4095916748047,28.183158617898883,7.349999904632568,31.690000534057617,0.6997700339338166,4.803228134700557,112.68000030517578,,0.576322287115147,0.6655695654350211,18.607986450195312,6.156357066627152,,94.569790830079,0.7198459269325213,24.190000534057617,564.3501271795831,1.0705388103875748,0.9890906749446913,258.6802625639539,3.819999933242798,0.8399103307120437,96.0500030517578,2.9437844201439693,105.3315574012613,33.540000915527344,4.624510765075684,5.125742522598071
2020-05-29,,33.115303001097125,0.9734250972054777,,147.19265747070312,28.518244247730948,7.409999847412109,31.43000030517578,0.7180993801086544,4.814493450966889,111.87999725341795,,0.581444068579124,0.678021818730663,19.397714614868164,6.129989693080631,,94.38676225980727,0.729160892490782,24.6200008392334,570.2804684421208,1.1004876787394409,0.9936741322918792,263.57040283787865,3.900000095367432,0.8387179100799713,97.58999633789062,2.8956915904539033,108.89434796718706,33.459999084472656,4.526810169219971,4.996310260463784
2020-06-01,,32.79656465711969,1.0553348337054866,,149.71774291992188,31.147455784516914,7.429999828338623,32.33000183105469,0.7254337599150203,5.319804120981015,114.91999816894533,,0.5865300351354249,0.7468755632779248,19.2496395111084,6.476746019115125,,95.21625715036134,0.7538921117214555,25.260000228881836,616.5222478521174,1.122077655151031,1.042557106883734,265.3716206341415,4.0,0.8634590086170078,98.79000091552734,3.076994801690963,109.12858210576816,34.029998779296875,4.657078742980957,5.298856911186246
2020-06-02,,32.67648429071414,1.192583674081916,,149.1103515625,29.125863626603337,7.309999942779541,32.20000076293945,0.7231872639352801,5.456797217141229,118.16999816894533,,0.584045050343498,0.822669770221836,19.585275650024418,6.575273230782159,,96.26781008730177,0.7619234325519741,25.940000534057617,630.8230878456088,1.1235890915715743,1.0271233578988372,283.33815441667684,4.0,0.8745457528030983,97.9000015258789,3.2256115992933982,110.35745532991132,34.290000915527344,4.712907791137695,5.926441770599125
2020-06-03,,33.653771137674084,1.3040218074330239,,152.09536743164062,29.069901632420745,7.429999828338623,32.41999816894531,0.722681084505865,5.7806056626121745,128.05999755859375,,0.5840580675743324,0.9081695272766266,20.81922721862793,6.619811683893203,,98.50797908782624,0.7633910602500577,26.030000686645508,646.148623501198,1.1278303489780794,1.0281835437244522,289.2535032403648,3.859999895095825,0.875444695198098,100.0199966430664,3.1127303325186384,111.19192432556883,35.209999084472656,5.047882080078125,6.4069228220863
2020-06-04,,33.58412450943479,1.3315946114865937,,155.384033203125,28.4446572188165,7.5,32.15999984741211,0.7254833698514171,6.1269990758900095,128.02999877929688,,0.5894041844501313,0.8155306467890564,20.73038101196289,6.58495798717831,,98.2847723740997,0.7758584663285428,26.649999618530273,642.8092521239705,1.1394259219672442,1.0218280896557979,307.9628575030256,4.150000095367432,0.8754519697582442,100.01000213623048,3.0793107419876,109.88022422400354,35.189998626708984,5.143256664276123,6.575603532863397
2020-06-05,,34.144717919414234,1.3483936794204106,,159.31484985351562,28.269463396342726,7.510000228881836,32.560001373291016,0.7195812299256161,6.151180430819405,136.33999633789062,,0.5876714850449858,0.7405796516598855,20.41448974609375,6.611151799559593,,104.02864091848822,0.7961514505686296,27.049999237060547,668.7236551668611,1.1301601471589606,1.0254318375871065,315.0958060769517,4.179999828338623,0.9125569183856579,100.43000030517578,3.006238717787107,110.17672656019931,35.88999938964844,5.327027797698975,7.143274130640063
2020-06-08,,33.689441761681344,1.3912693052061298,,160.0784454345703,28.868095036070244,7.610000133514404,33.2400016784668,0.7289361062801447,6.058891169790627,136.25,,0.5845182784508651,0.7533203248054576,20.740253448486328,6.493433406377278,,103.56277357034197,0.8388646191700744,27.979999542236328,683.8075177848805,1.1308406931364345,1.0591724887490273,305.2904897354347,4.170000076293945,0.9227398465703666,100.79000091552734,3.174942606376574,111.19603211476715,35.84000015258789,5.573606014251709,7.100902650709144
2020-06-09,,33.991951775076124,1.4414302303683681,,156.13026428222656,28.658611688665683,7.5,34.029998779296875,0.7322055171447129,6.015849548495282,129.94000244140625,,0.5920051580554355,0.7477185227908759,21.658313751220703,6.491945248590693,,102.98950465702274,0.8245760140693786,26.84000015258789,676.6894064872758,1.1580597409908076,1.0537034696282457,310.61184367801616,3.940000057220459,0.9066186324834651,100.63999938964844,3.1999933530295044,111.27957150476504,36.400001525878906,5.4270548820495605,7.203722425957152
2020-06-10,,33.96083433355488,1.35962769641759,,152.61598205566406,28.997623102152605,7.539999961853027,32.7599983215332,0.7272557923555776,5.823362772231801,128.5,,0.58490646413896,0.7183034803511457,22.072921752929688,6.393171654312649,,103.35989627404523,0.809745188815675,26.719999313354492,678.9713135962666,1.1430603717765273,1.017480835186617,317.65115769746444,4.159999847412109,0.9067654738302592,103.0,3.2551763185620213,111.07023345977905,35.189998626708984,5.220021724700928,6.7540440861997695
2020-06-11,,33.31294361869641,,,142.836669921875,29.06818502831963,6.71999979019165,30.75,0.7202571381643704,5.700080760678417,119.7699966430664,,0.5807470104556243,0.7150517107802653,21.63857078552246,6.222379767162349,,98.35074946188433,0.7889518809576043,24.530000686645508,651.2611272955983,1.1278179025158503,1.009915049937646,304.9296072068264,4.0,0.8439632521520414,96.9000015258789,3.1110683931042153,111.06458778030537,33.880001068115234,4.7640838623046875,
2020-06-12,,32.60973052430245,1.2763819003636812,,140.23350524902344,27.8824172946343,6.619999885559082,29.969999313354492,0.7220072479154283,5.580317183589611,121.55999755859376,,0.5947274798712954,0.7183172798046655,22.783676147460938,6.044648510931665,,101.8767195592045,0.8422870455387397,24.219999313354492,719.7838074445099,1.1590761910903211,1.0093288947222732,295.43752030462565,4.230000019073486,0.8517151744733523,96.83999633789062,3.270088379226756,106.75689531523585,33.720001220703125,4.82921838760376,6.369949467330457
2020-06-15,,32.384029027374254,1.2658980170632783,,128.5365447998047,26.09510726157647,7.230000019073486,28.829999923706055,0.7277107646396032,5.683675405700225,121.20999908447266,,0.5909937481780004,0.7360399969296764,22.2506103515625,5.971139797047157,,101.2554630105733,0.8146955726932034,24.520000457763672,714.8766988660282,1.1662670323438247,0.9869535330123254,293.8336465286011,4.190000057220459,0.844283301139421,96.01000213623048,3.0861908621191034,104.92819386562132,33.779998779296875,4.722212314605713,6.171036238226518
2020-06-16,,33.131575535480344,1.1934316149643818,,134.81887817382812,26.824262937126353,7.159999847412109,29.18000030517578,0.739808789576955,5.863622710587492,124.81999969482422,,0.5946824602380616,0.7327236141243247,22.625730514526367,6.151632842587333,,104.79361920880909,0.8165510040367963,24.969999313354492,733.1041010057378,1.1839611964948062,0.9998871815819257,338.55106776696624,4.309999942779541,0.8452764345781808,96.79000091552734,3.247790289708786,104.11721450618641,33.099998474121094,4.791998863220215,5.888446830834538
2020-06-17,,33.49610244377913,1.2262567921435235,,130.36741638183594,25.94833407247027,7.03000020980835,28.850000381469727,0.7489558516009677,5.838942459415193,121.36000061035156,,0.6027708783119292,0.7838687964615542,23.454946517944336,6.779565360406306,,106.26362722271095,0.8735534797894001,24.56999969482422,733.3183050122898,1.1809452770523445,1.0189104818252228,325.8188515612637,4.179999828338623,0.9729811686527489,96.6999969482422,3.3390170114917184,103.68349242293334,32.75,4.768736362457275,6.199128499386063
2020-06-18,,33.20759292930688,1.2108112041747456,,128.8662872314453,25.99134901563381,6.909999847412109,28.850000381469727,0.7447906142600473,5.8521329713801125,120.47000122070312,,0.6007021874258669,0.7623896724071457,23.20815658569336,7.4585367614836855,,105.43654521251483,0.8525655114449222,25.06999969482422,732.1833743339957,1.172285570955566,1.0586492344737053,319.9614316575535,4.090000152587891,0.9651702290080864,95.36000061035156,3.7218292122849768,103.41668095978093,32.650001525878906,4.689645290374756,6.183291577468138
2020-06-19,,33.718627138188594,1.1734731868784676,,126.6275405883789,25.83217013174872,7.199999809265137,29.06999969482422,0.7400593213875761,,115.0999984741211,,0.599274159878156,0.7563616179495862,23.899168014526367,7.695672040088932,,104.80065196159921,0.8365780846001125,26.229999542236328,727.3231499242829,1.1690961367547594,1.063709765357472,298.12022662264826,4.059999942779541,0.9585073881358989,95.48999786376952,3.967989159638796,103.0000553682612,32.650001525878906,4.726864337921143,6.2125863043827385
2020-06-22,,33.38762518049044,1.244821103325222,,133.0139923095703,26.140087646449043,7.0,29.0,0.7385999466260172,5.794599351902576,117.0,,0.5963223866228516,0.7589937662089951,23.504302978515625,8.213482984562004,,103.56482733673421,0.8258736289755574,26.510000228881836,708.9027765373467,1.166822482918661,1.0889086677114077,298.7003221126506,3.940000057220459,0.9426210595501028,94.66999816894533,3.9107740256333976,101.73103592474945,33.2599983215332,4.740821838378906,6.28406639669356
